Order Date,Year,Month,Month_Name,Category,Sub-Category,Region,Segment,Sales,Profit,Discount,Quantity
2014-08-08,2014,8,August,Technology,Phones,Central,Home Office,299.98,83.9944,0.0,2
2015-11-05,2015,11,November,Office Supplies,Storage,West,Consumer,62.8,15.7,0.0,4
2017-04-25,2017,4,April,Office Supplies,Binders,West,Consumer,13.904,4.5188,0.2,2
2014-04-20,2014,4,April,Furniture,Tables,Central,Consumer,744.1,-95.67,0.3,5
2014-04-20,2014,4,April,Office Supplies,Storage,Central,Consumer,44.84,5.605,0.2,5
2014-04-20,2014,4,April,Furniture,Tables,Central,Consumer,401.59,-131.951,0.3,2
2017-11-11,2017,11,November,Office Supplies,Binders,Central,Home Office,18.24,8.5728,0.0,3
2017-11-25,2017,11,November,Furniture,Bookcases,West,Consumer,359.499,-29.6058,0.15,3
2017-11-25,2017,11,November,Office Supplies,Storage,West,Consumer,10.48,2.8296,0.0,1
2015-12-18,2015,12,December,Office Supplies,Paper,East,Home Office,20.736,7.2576,0.2,4
2016-09-08,2016,9,September,Technology,Accessories,South,Consumer,35.168,8.3524,0.2,4
2016-09-08,2016,9,September,Office Supplies,Paper,South,Consumer,64.704,23.4552,0.2,3
2016-06-06,2016,6,June,Office Supplies,Paper,East,Corporate,105.52,48.5392,0.0,4
2015-06-19,2015,6,June,Office Supplies,Binders,Central,Home Office,5.792,-9.5568,0.8,2
2015-03-05,2015,3,March,Technology,Phones,East,Corporate,466.158,-93.2316,0.4,7
2015-03-05,2015,3,March,Technology,Accessories,East,Corporate,10.312,-1.289,0.2,1
2015-03-05,2015,3,March,Office Supplies,Binders,East,Corporate,2.556,-1.7892,0.7,3
2017-08-04,2017,8,August,Office Supplies,Paper,West,Corporate,7.968,2.8884,0.2,2
2017-08-04,2017,8,August,Office Supplies,Envelopes,West,Corporate,8.784,3.1842,0.2,1
2017-12-30,2017,12,December,Office Supplies,Fasteners,West,Consumer,3.024,-0.6048,0.2,3
2015-05-23,2015,5,May,Office Supplies,Storage,East,Corporate,51.45,13.8915,0.0,3
2014-12-06,2014,12,December,Office Supplies,Appliances,Central,Consumer,14.016,-31.536,0.8,4
2014-12-06,2014,12,December,Furniture,Tables,Central,Consumer,214.95,-120.372,0.5,5
2014-12-06,2014,12,December,Technology,Phones,Central,Consumer,35.04,-7.008,0.2,4
2014-12-06,2014,12,December,Furniture,Furnishings,Central,Consumer,10.776,-4.8492,0.6,3
2014-12-06,2014,12,December,Office Supplies,Binders,Central,Consumer,4.6,-8.05,0.8,2
2014-12-06,2014,12,December,Office Supplies,Storage,Central,Consumer,35.168,-8.3524,0.2,2
2015-08-07,2015,8,August,Office Supplies,Binders,West,Home Office,19.152,6.4638,0.2,3
2014-03-17,2014,3,March,Office Supplies,Art,Central,Consumer,4.448,0.3336,0.2,2
2014-03-17,2014,3,March,Office Supplies,Paper,Central,Consumer,5.184,1.8792,0.2,1
2014-03-17,2014,3,March,Office Supplies,Paper,Central,Consumer,15.552,5.4432,0.2,3
2015-03-26,2015,3,March,Office Supplies,Paper,East,Consumer,40.032,12.51,0.2,6
2015-03-26,2015,3,March,Technology,Accessories,East,Consumer,16.776,5.0328,0.2,3
2014-12-14,2014,12,December,Furniture,Chairs,South,Consumer,186.304,13.9728,0.2,4
2015-09-19,2015,9,September,Technology,Accessories,South,Corporate,66.36,23.226,0.0,4
2017-04-25,2017,4,April,Office Supplies,Art,South,Home Office,42.048,5.256,0.2,9
2017-04-25,2017,4,April,Office Supplies,Art,South,Home Office,67.92,6.792,0.2,5
2014-10-18,2014,10,October,Office Supplies,Envelopes,East,Corporate,52.512,19.692,0.2,6
2014-10-18,2014,10,October,Office Supplies,Storage,East,Corporate,186.912,-35.046,0.2,6
2014-10-18,2014,10,October,Office Supplies,Paper,East,Corporate,10.048,3.14,0.2,4
2015-11-13,2015,11,November,Furniture,Furnishings,Central,Consumer,17.496,-7.4358,0.6,9
2016-01-31,2016,1,January,Office Supplies,Paper,Central,Consumer,15.552,5.4432,0.2,3
2016-11-17,2016,11,November,Office Supplies,Binders,West,Consumer,10.776,3.3675,0.2,3
2017-07-25,2017,7,July,Office Supplies,Labels,East,Consumer,3.304,1.0738,0.2,1
2017-11-11,2017,11,November,Office Supplies,Storage,East,Consumer,35.48,0.0,0.0,1
2015-09-26,2015,9,September,Office Supplies,Fasteners,East,Consumer,34.44,16.1868,0.0,3
2015-09-26,2015,9,September,Technology,Machines,East,Consumer,629.93,296.0671,0.0,7
2015-09-26,2015,9,September,Office Supplies,Binders,East,Consumer,79.056,28.6578,0.2,9
2014-04-04,2014,4,April,Office Supplies,Storage,South,Corporate,232.55,9.302,0.0,5
2014-04-04,2014,4,April,Technology,Accessories,South,Corporate,99.98,42.9914,0.0,2
2014-04-04,2014,4,April,Office Supplies,Paper,South,Corporate,19.44,9.3312,0.0,3
2014-04-04,2014,4,April,Office Supplies,Paper,South,Corporate,12.96,6.3504,0.0,2
2014-09-14,2014,9,September,Furniture,Tables,East,Consumer,464.292,-108.3348,0.4,9
2014-09-14,2014,9,September,Office Supplies,Envelopes,East,Consumer,68.46,31.4916,0.0,7
2014-09-14,2014,9,September,Technology,Machines,East,Consumer,2799.96,1371.9804,0.0,4
2014-09-14,2014,9,September,Office Supplies,Appliances,East,Consumer,601.3,198.429,0.0,2
2014-09-14,2014,9,September,Technology,Phones,East,Consumer,16.99,4.4174,0.0,1
2014-09-14,2014,9,September,Technology,Phones,East,Consumer,287.97,80.6316,0.0,3
2014-09-14,2014,9,September,Office Supplies,Paper,East,Consumer,44.82,21.0654,0.0,9
2017-12-29,2017,12,December,Furniture,Furnishings,West,Corporate,101.12,37.4144,0.0,8
2015-06-21,2015,6,June,Technology,Phones,South,Consumer,107.976,37.7916,0.2,3
2017-11-26,2017,11,November,Office Supplies,Appliances,East,Home Office,58.73,14.6825,0.0,7
2017-11-26,2017,11,November,Office Supplies,Binders,East,Home Office,93.344,32.6704,0.2,4
2016-10-23,2016,10,October,Office Supplies,Fasteners,West,Home Office,17.05,8.184,0.0,5
2015-12-14,2015,12,December,Office Supplies,Binders,West,Consumer,8.096,2.7324,0.2,2
2016-11-13,2016,11,November,Furniture,Furnishings,Central,Corporate,30.36,13.0548,0.0,4
2017-09-29,2017,9,September,Office Supplies,Envelopes,East,Consumer,23.34,10.9698,0.0,3
2017-09-29,2017,9,September,Office Supplies,Paper,East,Consumer,51.55,24.2285,0.0,5
2015-11-08,2015,11,November,Technology,Accessories,West,Consumer,119.9,43.164,0.0,2
2016-04-01,2016,4,April,Furniture,Chairs,East,Consumer,1317.492,292.776,0.1,6
2016-04-01,2016,4,April,Office Supplies,Supplies,East,Consumer,63.84,18.5136,0.0,8
2016-04-01,2016,4,April,Office Supplies,Binders,East,Consumer,3.592,1.1225,0.2,1
2017-02-02,2017,2,February,Furniture,Furnishings,West,Consumer,86.26,29.3284,0.0,2
2017-02-02,2017,2,February,Office Supplies,Storage,West,Consumer,139.04,38.9312,0.0,4
2017-02-02,2017,2,February,Office Supplies,Appliances,West,Consumer,46.8,16.38,0.0,4
2017-12-24,2017,12,December,Furniture,Furnishings,West,Home Office,8.544,1.9224,0.2,4
2017-12-24,2017,12,December,Furniture,Chairs,West,Home Office,842.376,105.297,0.2,3
2014-06-21,2014,6,June,Technology,Phones,East,Consumer,1214.85,352.3065,0.0,3
2017-03-06,2017,3,March,Office Supplies,Storage,West,Corporate,67.78,16.945,0.0,2
2017-09-25,2017,9,September,Office Supplies,Storage,West,Corporate,39.9,10.374,0.0,5
2014-06-30,2014,6,June,Office Supplies,Binders,East,Consumer,2.688,0.84,0.2,1
2014-06-30,2014,6,June,Office Supplies,Art,East,Consumer,6.6,2.904,0.0,3
2015-08-07,2015,8,August,Office Supplies,Binders,Central,Consumer,28.4,13.064,0.0,4
2015-08-07,2015,8,August,Furniture,Furnishings,Central,Consumer,212.94,34.0704,0.0,3
2017-06-30,2017,6,June,Technology,Phones,Central,Home Office,1001.584,125.198,0.2,2
2017-06-30,2017,6,June,Furniture,Chairs,Central,Home Office,569.058,-178.8468,0.3,3
2017-06-30,2017,6,June,Furniture,Furnishings,Central,Home Office,14.224,-10.3124,0.6,2
2015-10-26,2015,10,October,Technology,Phones,West,Corporate,105.584,9.2386,0.2,2
2015-10-26,2015,10,October,Technology,Phones,West,Corporate,68.72,-14.603,0.2,2
2014-07-30,2014,7,July,Furniture,Bookcases,West,Corporate,1367.84,259.8896,0.0,8
2016-11-18,2016,11,November,Furniture,Chairs,Central,Consumer,301.96,33.2156,0.0,2
2015-07-06,2015,7,July,Furniture,Chairs,West,Consumer,170.352,-17.0352,0.2,3
2014-11-10,2014,11,November,Office Supplies,Art,Central,Consumer,3.9,1.521,0.0,2
2014-11-10,2014,11,November,Office Supplies,Paper,Central,Consumer,12.84,5.778,0.0,3
2014-11-10,2014,11,November,Office Supplies,Paper,Central,Consumer,15.84,7.128,0.0,3
2014-11-10,2014,11,November,Furniture,Chairs,Central,Consumer,563.94,112.788,0.0,3
2014-11-10,2014,11,November,Office Supplies,Storage,Central,Consumer,62.94,11.9586,0.0,3
2014-11-10,2014,11,November,Office Supplies,Storage,Central,Consumer,535.41,160.623,0.0,3
2016-05-27,2016,5,May,Furniture,Chairs,Central,Corporate,3504.9,700.98,0.0,5
2016-05-27,2016,5,May,Office Supplies,Paper,Central,Corporate,144.12,69.1776,0.0,3
2016-05-27,2016,5,May,Office Supplies,Paper,Central,Corporate,314.55,150.984,0.0,3
2015-03-08,2015,3,March,Office Supplies,Art,West,Corporate,3.408,0.8946,0.2,1
2017-10-19,2017,10,October,Office Supplies,Binders,Central,Consumer,2.072,-3.5224,0.8,2
2017-10-19,2017,10,October,Furniture,Bookcases,Central,Consumer,328.3992,-91.7586,0.32,3
2016-11-05,2016,11,November,Office Supplies,Binders,West,Consumer,53.248,19.968,0.2,2
2016-12-26,2016,12,December,Office Supplies,Binders,East,Corporate,4.992,1.6848,0.2,3
2015-04-13,2015,4,April,Furniture,Furnishings,West,Corporate,37.68,15.8256,0.0,2
2015-04-13,2015,4,April,Technology,Phones,West,Corporate,258.576,19.3932,0.2,2
2015-04-13,2015,4,April,Office Supplies,Appliances,West,Corporate,75.84,29.5776,0.0,2
2017-09-12,2017,9,September,Office Supplies,Paper,East,Corporate,45.36,21.7728,0.0,7
2017-09-12,2017,9,September,Office Supplies,Binders,East,Corporate,45.78,22.89,0.0,3
2017-09-24,2017,9,September,Office Supplies,Storage,South,Consumer,40.29,10.0725,0.0,3
2017-09-24,2017,9,September,Office Supplies,Binders,South,Consumer,38.71,17.8066,0.0,7
2015-10-10,2015,10,October,Office Supplies,Storage,South,Consumer,1801.632,-337.806,0.2,6
2015-11-27,2015,11,November,Technology,Phones,East,Home Office,748.752,-162.2296,0.4,8
2015-09-13,2015,9,September,Technology,Accessories,Central,Consumer,199.96,15.9968,0.0,4
2015-09-13,2015,9,September,Furniture,Chairs,Central,Consumer,1516.2,394.212,0.0,7
2017-11-14,2017,11,November,Technology,Accessories,Central,Consumer,167.952,-27.2922,0.2,6
2017-11-14,2017,11,November,Office Supplies,Art,Central,Consumer,45.04,4.504,0.2,2
2017-05-05,2017,5,May,Office Supplies,Envelopes,West,Consumer,23.16,11.58,0.0,2
2014-11-28,2014,11,November,Furniture,Furnishings,South,Corporate,397.6,43.736,0.0,5
2014-11-28,2014,11,November,Office Supplies,Paper,South,Corporate,85.96,40.4012,0.0,7
2014-11-28,2014,11,November,Office Supplies,Art,South,Corporate,13.12,4.3296,0.0,4
2014-11-28,2014,11,November,Office Supplies,Binders,South,Corporate,45.66,22.3734,0.0,3
2014-05-10,2014,5,May,Office Supplies,Envelopes,West,Consumer,158.13,77.4837,0.0,3
2014-05-10,2014,5,May,Technology,Phones,West,Consumer,43.6,4.36,0.2,5
2016-03-03,2016,3,March,Office Supplies,Supplies,Central,Consumer,3930.072,-786.0144,0.2,3
2016-03-03,2016,3,March,Office Supplies,Fasteners,Central,Consumer,2.304,0.7776,0.2,1
2016-03-03,2016,3,March,Technology,Phones,Central,Consumer,431.976,32.3982,0.2,3
2016-03-03,2016,3,March,Technology,Accessories,Central,Consumer,41.72,5.7365,0.2,7
2015-08-15,2015,8,August,Furniture,Furnishings,West,Consumer,104.23,28.1421,0.0,7
2015-08-15,2015,8,August,Office Supplies,Storage,West,Consumer,70.26,18.9702,0.0,3
2015-09-12,2015,9,September,Office Supplies,Art,East,Consumer,9.26,3.0558,0.0,2
2015-09-12,2015,9,September,Office Supplies,Storage,East,Consumer,105.98,4.2392,0.0,2
2015-09-12,2015,9,September,Office Supplies,Fasteners,East,Consumer,1.24,0.5828,0.0,1
2015-09-12,2015,9,September,Office Supplies,Labels,East,Consumer,20.7,9.936,0.0,2
2015-09-12,2015,9,September,Office Supplies,Paper,East,Consumer,28.9,14.161,0.0,5
2015-09-12,2015,9,September,Office Supplies,Envelopes,East,Consumer,27.18,12.7746,0.0,1
2015-01-12,2015,1,January,Office Supplies,Storage,East,Corporate,465.18,120.9468,0.0,3
2015-05-12,2015,5,May,Office Supplies,Storage,East,Consumer,36.63,9.8901,0.0,3
2016-09-26,2016,9,September,Office Supplies,Storage,West,Consumer,51.45,13.8915,0.0,3
2016-09-26,2016,9,September,Office Supplies,Labels,West,Consumer,7.83,3.6018,0.0,3
2016-09-26,2016,9,September,Office Supplies,Art,West,Consumer,35.4,13.452,0.0,5
2016-09-26,2016,9,September,Office Supplies,Paper,West,Consumer,29.9,13.455,0.0,5
2017-09-09,2017,9,September,Office Supplies,Envelopes,Central,Consumer,17.48,8.2156,0.0,2
2017-04-15,2017,4,April,Office Supplies,Paper,West,Corporate,79.14,36.4044,0.0,3
2017-06-10,2017,6,June,Office Supplies,Art,East,Corporate,8.4,4.2,0.0,5
2017-09-01,2017,9,September,Furniture,Chairs,Central,Consumer,498.26,134.5302,0.0,7
2014-06-14,2014,6,June,Furniture,Bookcases,Central,Home Office,212.94,57.4938,0.0,3
2017-05-18,2017,5,May,Office Supplies,Appliances,Central,Home Office,706.86,197.9208,0.0,7
2017-05-18,2017,5,May,Technology,Phones,Central,Home Office,114.95,2.299,0.0,5
2017-05-18,2017,5,May,Office Supplies,Binders,Central,Home Office,43.19,20.7312,0.0,7
2017-09-12,2017,9,September,Office Supplies,Paper,West,Consumer,166.44,79.8912,0.0,3
2016-06-21,2016,6,June,Office Supplies,Binders,East,Consumer,36.56,12.796,0.2,5
2016-06-21,2016,6,June,Office Supplies,Binders,East,Consumer,186.144,60.4968,0.2,6
2016-06-21,2016,6,June,Furniture,Bookcases,East,Consumer,353.568,-44.196,0.2,2
2014-11-26,2014,11,November,Office Supplies,Paper,West,Home Office,81.98,40.1702,0.0,2
2017-03-19,2017,3,March,Office Supplies,Binders,West,Consumer,14.624,5.1184,0.2,2
2017-03-19,2017,3,March,Furniture,Tables,West,Consumer,697.16,8.7145,0.2,5
2017-03-19,2017,3,March,Furniture,Furnishings,West,Consumer,30.93,12.6813,0.0,1
2017-03-19,2017,3,March,Office Supplies,Binders,West,Consumer,27.496,9.2799,0.2,7
2014-10-18,2014,10,October,Furniture,Chairs,South,Corporate,605.34,145.2816,0.0,6
2017-08-22,2017,8,August,Furniture,Tables,West,Consumer,210.008,2.6251,0.2,1
2016-11-19,2016,11,November,Office Supplies,Appliances,Central,Corporate,54.96,15.9384,0.0,3
2014-09-20,2014,9,September,Furniture,Furnishings,East,Consumer,164.22,50.9082,0.0,3
2014-09-20,2014,9,September,Furniture,Bookcases,East,Consumer,362.94,36.294,0.0,3
2014-09-20,2014,9,September,Technology,Accessories,East,Consumer,59.98,26.3912,0.0,2
2016-09-11,2016,9,September,Office Supplies,Storage,West,Consumer,332.94,6.6588,0.0,3
2016-09-11,2016,9,September,Office Supplies,Binders,West,Consumer,39.872,12.9584,0.2,2
2016-09-23,2016,9,September,Office Supplies,Supplies,West,Corporate,13.68,3.6936,0.0,2
2017-08-04,2017,8,August,Office Supplies,Binders,Central,Corporate,3.318,-5.6406,0.8,3
2016-07-25,2016,7,July,Office Supplies,Binders,South,Home Office,10.44,4.8024,0.0,1
2016-08-02,2016,8,August,Furniture,Tables,West,Corporate,136.464,15.3522,0.2,2
2016-08-02,2016,8,August,Technology,Phones,West,Corporate,333.576,33.3576,0.2,3
2016-08-02,2016,8,August,Office Supplies,Binders,West,Corporate,12.544,4.704,0.2,2
2015-05-21,2015,5,May,Office Supplies,Appliances,Central,Consumer,20.768,-52.9584,0.8,8
2017-11-03,2017,11,November,Technology,Accessories,West,Consumer,43.5,10.875,0.0,3
2015-04-16,2015,4,April,Office Supplies,Fasteners,East,Corporate,12.576,4.0872,0.2,4
2016-12-12,2016,12,December,Technology,Accessories,South,Consumer,249.95,19.996,0.0,5
2016-12-12,2016,12,December,Office Supplies,Paper,South,Consumer,49.12,23.0864,0.0,4
2015-10-30,2015,10,October,Office Supplies,Appliances,South,Consumer,182.91,53.0439,0.0,3
2014-03-07,2014,3,March,Office Supplies,Binders,West,Home Office,107.648,33.64,0.2,2
2015-03-05,2015,3,March,Furniture,Chairs,East,Corporate,99.372,-7.098,0.3,2
2015-03-05,2015,3,March,Furniture,Furnishings,East,Corporate,33.568,-5.4548,0.2,2
2016-08-08,2016,8,August,Office Supplies,Paper,Central,Consumer,10.56,4.752,0.0,2
2017-01-03,2017,1,January,Office Supplies,Paper,West,Consumer,38.88,18.6624,0.0,6
2017-10-09,2017,10,October,Office Supplies,Paper,West,Consumer,35.2,16.544,0.0,5
2017-10-20,2017,10,October,Office Supplies,Paper,East,Home Office,45.528,15.9348,0.2,3
2014-09-07,2014,9,September,Technology,Phones,Central,Home Office,196.776,14.7582,0.2,3
2014-09-07,2014,9,September,Office Supplies,Binders,Central,Home Office,2.92,-4.818,0.8,2
2014-09-07,2014,9,September,Furniture,Tables,Central,Home Office,200.795,-22.948,0.3,1
2014-09-07,2014,9,September,Technology,Accessories,Central,Home Office,46.688,-2.918,0.2,4
2014-09-07,2014,9,September,Office Supplies,Art,Central,Home Office,21.864,3.5529,0.2,3
2017-09-30,2017,9,September,Office Supplies,Paper,West,Corporate,11.76,5.7624,0.0,2
2017-09-30,2017,9,September,Office Supplies,Paper,West,Corporate,167.94,82.2906,0.0,3
2017-09-30,2017,9,September,Office Supplies,Appliances,West,Corporate,3.89,1.0114,0.0,1
2017-11-16,2017,11,November,Technology,Machines,East,Home Office,52.44,24.1224,0.0,4
2017-09-11,2017,9,September,Furniture,Furnishings,West,Consumer,32.36,11.6496,0.0,4
2017-09-11,2017,9,September,Office Supplies,Appliances,West,Consumer,406.6,113.848,0.0,5
2017-01-16,2017,1,January,Furniture,Furnishings,West,Corporate,27.92,8.0968,0.0,4
2017-01-16,2017,1,January,Furniture,Tables,West,Corporate,399.672,-14.9877,0.2,7
2016-11-26,2016,11,November,Office Supplies,Binders,South,Home Office,3.744,-2.6208,0.7,4
2015-11-07,2015,11,November,Furniture,Chairs,East,Consumer,715.2,178.8,0.0,3
2017-12-14,2017,12,December,Technology,Accessories,South,Corporate,159.8,70.312,0.0,4
2017-12-14,2017,12,December,Technology,Accessories,South,Corporate,44.75,8.5025,0.0,5
2014-09-13,2014,9,September,Furniture,Chairs,Central,Home Office,340.116,-9.7176,0.3,6
2014-12-07,2014,12,December,Office Supplies,Paper,South,Consumer,105.52,48.5392,0.0,4
2017-09-07,2017,9,September,Technology,Accessories,Central,Consumer,13.48,1.8872,0.0,1
2017-10-07,2017,10,October,Office Supplies,Storage,Central,Consumer,85.52,22.2352,0.0,2
2015-09-05,2015,9,September,Furniture,Furnishings,Central,Corporate,6.16,2.9568,0.0,2
2015-09-05,2015,9,September,Office Supplies,Paper,Central,Corporate,36.84,17.3148,0.0,3
2014-03-30,2014,3,March,Office Supplies,Storage,West,Corporate,15.84,0.0,0.0,3
2014-03-30,2014,3,March,Office Supplies,Labels,West,Corporate,44.4,22.2,0.0,3
2017-05-05,2017,5,May,Office Supplies,Envelopes,West,Consumer,21.24,7.434,0.2,9
2017-05-05,2017,5,May,Office Supplies,Binders,West,Consumer,9.552,-7.3232,0.7,8
2017-05-05,2017,5,May,Furniture,Bookcases,West,Consumer,89.991,-152.9847,0.7,3
2017-04-30,2017,4,April,Office Supplies,Paper,West,Home Office,163.96,80.3404,0.0,4
2014-09-08,2014,9,September,Office Supplies,Paper,Central,Consumer,17.904,6.2664,0.2,2
2014-09-08,2014,9,September,Furniture,Chairs,Central,Consumer,966.7,-13.81,0.3,5
2014-09-08,2014,9,September,Office Supplies,Paper,Central,Consumer,182.112,61.4628,0.2,6
2017-06-20,2017,6,June,Office Supplies,Storage,South,Consumer,4.464,0.3348,0.2,1
2015-12-26,2015,12,December,Furniture,Tables,East,Consumer,51.588,-15.4764,0.4,1
2017-08-15,2017,8,August,Office Supplies,Labels,Central,Corporate,50.4,23.184,0.0,8
2017-03-04,2017,3,March,Office Supplies,Paper,Central,Consumer,89.568,32.4684,0.2,2
2017-07-27,2017,7,July,Furniture,Furnishings,East,Consumer,14.89,4.0203,0.0,1
2017-07-27,2017,7,July,Technology,Phones,East,Consumer,543.92,135.98,0.0,8
2016-09-23,2016,9,September,Office Supplies,Envelopes,West,Corporate,4.08,1.9176,0.0,2
2016-09-23,2016,9,September,Office Supplies,Labels,West,Corporate,18.9,8.694,0.0,3
2016-05-30,2016,5,May,Furniture,Tables,South,Corporate,2275.5,386.835,0.0,10
2016-05-30,2016,5,May,Technology,Accessories,South,Corporate,1979.7,653.301,0.0,6
2016-05-30,2016,5,May,Office Supplies,Labels,South,Corporate,62.1,29.808,0.0,6
2014-11-16,2014,11,November,Furniture,Chairs,Central,Consumer,37.296,-1.0656,0.3,2
2014-09-21,2014,9,September,Furniture,Furnishings,Central,Home Office,8.544,-7.476,0.6,2
2016-02-21,2016,2,February,Furniture,Furnishings,East,Corporate,68.95,28.959,0.0,5
2016-02-21,2016,2,February,Office Supplies,Storage,East,Corporate,296.37,80.0199,0.0,3
2016-02-21,2016,2,February,Technology,Phones,East,Corporate,39.98,1.999,0.0,2
2017-11-19,2017,11,November,Furniture,Chairs,Central,Consumer,191.058,-46.3998,0.3,3
2017-11-19,2017,11,November,Office Supplies,Art,Central,Consumer,13.04,3.912,0.2,5
